SubmissionDate,date,community_name,Cohort,Grazing Block,grazing_report_coordinates-Latitude,grazing_report_coordinates-Longitude,grazing_report_coordinates-Altitude,grazing_report_coordinates-Accuracy,number_of_animals,non_member_cattle_on_block,total number of animals
07:28:15,25/07/2025,Nkuse,Cohort 1,Nkuse Harvested Fields,-17.2486117,24.7087615,985.7,4.875,323,0,323
08:11:02,25/07/2025,Mbikila,Cohort 2,Mbilika Plain,-16.8282152,24.1743291,1000.3,4.433,0,180,180
10:04:22,25/07/2025,Muyabalo,Cohort 2,Muyabalo Harvested Fields,-17.0932661,24.1162105,1030.6,4.933,0,608,608
10:36:07,25/07/2025,Kejaya,Cohort 0,Sonzo,-17.1202814,24.9984127,949.2,5,3011,0,3011
12:36:54,25/07/2025,Nalikwanda,Cohort 2,Nalikwanda Lisheke,-17.2497196,24.1507091,981,3.96,307,0,307
15:14:37,25/07/2025,Mazauli,Cohort 2,Masimu,-17.3338459,24.1690575,1009.1,4.933,620,0,620
16:46:07,25/07/2025,Nakatindi_Kazungula,Cohort 0,Simalaha Plains,-17.5435277,25.1840005,959.9,4.58,562,0,562
19:16:38,25/07/2025,Nakatindi_Kazungula,Cohort 0,Makuyu,-17.5617289,25.1832787,962,4.74,456,0,456
20:20:18,25/07/2025,Ngambwe,Cohort 2,Sibitwani,-17.2730887,24.1658093,969.2,5,553,0,553
06:49:58,25/07/2025,Manyekanga,Cohort 2,Manyekanga Mutemwa,-17.3941462,24.2069681,989.8,4.85,520,0,520
10:47:51,25/07/2025,Katete,Cohort 2,Katete Lisheke,-17.0628811,24.3127809,1021.6,4.95,652,0,652
13:24:05,25/07/2025,Lilonga,Cohort 2,Lilonga Harvested Fields,-17.3797815,24.2554698,971.2,5,400,0,400
09:12:36,25/07/2025,Nkusu,Cohort 2,Nkusu Plain,-17.0663722,24.1847633,1011.2,4.92,300,0,300
15:28:53,26/07/2025,Nakalonzya,Cohort 0,Nakalonzya Harvested Fields,-17.5506737,25.2704596,967.6,3.6,3000,0,3000
09:28:13,28/07/2025,Luampungu,Cohort 2,Kayanza,-16.7317944,24.2462772,996.3,4.966,0,192,192
12:44:55,28/07/2025,Mutuwapafa,Cohort 1,Loanja Plains,-17.2037978,24.6079264,998.7,4.55,1000,0,1000
13:04:22,28/07/2025,Maondo,Cohort 1,Zambezi River Plains,-17.4765647,24.5725355,935.5,4.9,3195,0,3195
07:58:09,29/07/2025,Nakatindi_Sesheke,Cohort 2,Nakatindi(Sesheke) Harvested Fields,-17.4512941,24.3305939,995,4.7,455,0,455
13:56:10,29/07/2025,Ibeele,Cohort 1,Ibeele,-17.0414675,24.4017835,1058,4.973,321,0,321
15:50:41,29/07/2025,Lusu,Cohort 2,Lusu Harvested Fields,-17.2026565,24.1104899,969.1,4.802,215,0,215
16:25:57,29/07/2025,Katete,Cohort 2,Katete Harvested Fields (Upperland And Low Land),-17.0509083,24.3020517,1026,4.95,603,0,603
10:36:19,29/07/2025,Sawmills,Cohort 1,Sawmills Mutemwa/ Harvested Fields,-17.4453352,24.358833,980.9,4.416,784,0,784
07:57:57,30/07/2025,Kazungwe,Cohort 1,Mutemwa/ Harvested Fields,-17.1930601,24.3367467,978.6,4.8,320,0,320
08:21:25,30/07/2025,Namatwi,Cohort 2,Namatwi Mutemwa,-17.36209,24.2531667,1009.8,4.8,351,0,351
08:40:12,30/07/2025,Situwa,Cohort 0,Kazwili,-17.5896068,25.2545902,949.5,3.933,506,0,506
13:36:08,30/07/2025,Situwa,Cohort 0,Lwamfuwa,-17.6216573,25.2163033,944.2,2.8,461,0,461
13:58:03,30/07/2025,Lusinina,Cohort 1,Loanja Plain,-17.1914432,24.5582403,997.4,4.2,2033,0,2033
14:36:07,30/07/2025,Kangubu,Cohort 1,Kangubu Harvested Fields,-17.1498162,24.7780219,984.8,4.983,1500,0,1500
14:42:36,30/07/2025,Loanja,Cohort 1,Namalambwe,-17.2968723,24.8139866,963.8,4.72,2014,0,2014
15:06:56,30/07/2025,Silangu,Cohort 0,Loanja Plains,-17.3006348,24.7254295,967.5,5,500,0,500
15:32:38,30/07/2025,Mutelo,Cohort 0,Simachembele,-17.1544188,25.0921046,959.2,4.26,583,0,583
15:49:14,30/07/2025,Njoko_Malomo,Cohort 2,Malomo Harvested Fields,-17.0278873,24.0738018,967.8,4.833,0,400,400
16:30:54,30/07/2025,Lutaba,Cohort 1,Lutaba Mutemwa,-17.2087719,24.7245423,980,4.322,812,60,872
20:53:56,30/07/2025,Tahalima,Cohort 1,Zambezi Plains,-17.4716,24.6057266,953.6,3.5,1050,950,2000
11:14:38,30/07/2025,Kobya,Cohort 0,Harvested Field,-17.3001734,24.647661,979.7,5,1495,0,1495
13:56:50,30/07/2025,Maziba,Cohort 2,Maziba Plain,-17.009564,24.20454,1010.5,4.811,508,0,508
14:16:09,30/07/2025,Kapokoto,Cohort 1,Mutemwa/ Harvested Fields,-17.3889809,24.3727816,986.7,4.883,630,0,630
13:21:40,30/07/2025,Katongo,Cohort 1,Upland Forest,-17.4192838,24.4539718,987.2,4.96,2520,0,2520
08:52:11,30/07/2025,Simungoma,Cohort 1,Simungoma Mutemwa,-17.3976888,24.6798067,958.9,4.275,890,11,901
12:19:31,31/07/2025,Mushukula,Cohort 1,Mutemwa Forest Area,-17.0419881,24.5231747,1061.5,4.85,1401,0,1401
12:33:44,31/07/2025,Libuyu_Libala_La_Fulayi,Cohort 1,Libuyu Harvested Fields,-17.2918916,24.5721549,999.6,4.816,123,0,123
14:24:25,31/07/2025,Chisu,Cohort 1,Chisu Mutemwa/ Harvested Fields,-17.2684498,24.4007032,1019.5,4.95,512,0,512
15:16:02,31/07/2025,Chisu,Cohort 1,Chisu Mutemwa/ Harvested Fields,-17.2683451,24.4007075,1012.5,4.166,500,0,500
16:36:42,31/07/2025,Kachola,Cohort 2,Kachola Harvested Fields,-16.8458875,24.160627,973.4,4.766,0,456,456
10:40:00,31/07/2025,Muyabalo,Cohort 2,Muyabalo Harvested Fields,-17.1311901,24.0719697,994.9,4.933,0,608,608
16:04:40,31/07/2025,Mazauli,Cohort 2,Masimu,-17.3469333,24.1717183,1003.9,4.666,623,0,623
07:24:34,31/07/2025,Nkusu,Cohort 2,Nkusu Plain,-17.0649562,24.1866121,1014.9,4.4,300,0,300
08:07:45,31/07/2025,Chilulu,Cohort 2,Chilulu Harvested Fields,-17.1965144,24.2213855,1051.8,4.966,343,0,343
09:51:42,31/07/2025,Kejaya,Cohort 0,Sonzo,-17.1187838,24.9979611,917.7,5,3011,0,3011
11:14:22,31/07/2025,Sitaba,Cohort 0,Sitaba Upland Forest,-17.2148203,24.9218314,968.1,4.4,579,0,579
07:24:14,01/08/2025,Mbikila,Cohort 2,Mbilika Plain,-16.8154409,24.1983394,975.7,3.9,0,170,170
08:41:49,01/08/2025,Mbikila,Cohort 2,Mbilika Plain,-16.8213285,24.1801933,987.5,4.95,0,170,170
09:34:52,01/08/2025,Nkuse,Cohort 1,Nkuse Harvested Fields,-17.238125,24.7108417,994,4.966,323,0,323
10:39:11,01/08/2025,Manyekanga,Cohort 2,Manyekanga Lisheke,-17.3786406,24.1976509,978.7,4.666,520,0,520
14:09:22,01/08/2025,Nakatindi_Kazungula,Cohort 0,Kabuyu,-17.5369664,25.1885521,949.4,4.666,565,0,565
14:24:12,01/08/2025,Mbikila,Cohort 2,Mbilika Plain,-16.7972794,24.1976649,988.8,4.966,0,120,120
14:28:12,01/08/2025,Nakatindi_Kazungula,Cohort 0,Simalaha Plains,-17.5431616,25.1853802,938.8,4.525,563,0,563
14:34:30,01/08/2025,Kamusa,Cohort 0,Machile Plains,-17.3309034,24.9746229,954.1,3.642,3026,0,3026
14:43:38,01/08/2025,Kakulwani,Cohort 1,Zambezi Plains,-17.4856791,24.7253203,945.9,4.9,3010,0,3010
15:32:50,01/08/2025,Mazaba,Cohort 2,Mazaba Harvested Fields,-17.1796774,24.2707905,1043.2,4.657,300,0,300
13:37:05,01/08/2025,Lilonga,Cohort 2,Lilonga Lisheke,-17.3816407,24.2607877,742.1,4.916,590,0,590
13:28:08,01/08/2025,Nalikwanda,Cohort 2,Nalikwanda Lisheke,-17.2254988,24.1846761,1027.7,4.7,307,0,307
09:12:37,01/08/2025,Ngambwe,Cohort 2,Sinyama,-17.3007505,24.1837796,974.1,4.96,553,0,553
15:14:16,02/08/2025,Nakalonzya,Cohort 0,Nakalonzya Harvested Fields,-17.5508544,25.2696202,920.9,4.816,3000,0,3000
15:26:46,04/08/2025,Maondo,Cohort 1,Zambezi River Plains,-17.4703734,24.5688891,957.8,4.6,3240,0,3240
18:03:58,05/08/2025,Libuyu_Libala_La_Fulayi,Cohort 1,Libuyu Harvested Fields,-17.2954431,24.5546837,996.2,4.8,210,0,210
13:32:26,05/08/2025,Nakatindi_Sesheke,Cohort 2,Nakatindi(Sesheke) Harvested Fields,-17.4510925,24.3322432,1008,4.966,455,0,455
09:34:37,05/08/2025,Maziba,Cohort 2,Maziba Plain,-17.0099283,24.2078933,1009.2,3.9,510,0,510
08:01:14,06/08/2025,Kazungwe,Cohort 1,Mutemwa/ Harvested Fields,-17.1934833,24.3367471,1018.9,4.966,197,0,197
08:17:13,06/08/2025,Chisu,Cohort 1,Chisu Mutemwa/ Harvested Fields,-17.2683122,24.4012226,1003,3.3,1012,0,1012
09:08:26,06/08/2025,Lusinina,Cohort 1,Loanja Plain,-17.1854078,24.5418354,999.8,4.516,2008,0,2008
09:15:09,06/08/2025,Lusu,Cohort 2,Lusu Harvested Fields,-17.179547,24.1459139,960.3,5,272,0,272
11:13:45,06/08/2025,Mutuwapafa,Cohort 1,Loanja Plains,-17.1982117,24.5994034,994,2.794,1800,0,1800
11:35:08,06/08/2025,Mazaba,Cohort 2,Mazaba Harvested Fields,-17.17408,24.2741967,1045.1,4.95,280,0,280
11:47:42,06/08/2025,Kangubu,Cohort 1,Kangubu Harvested Fields,-17.1536901,24.7854145,1029.6,4.425,1350,0,1350
12:02:37,06/08/2025,Lutaba,Cohort 1,Lutaba Mutemwa,-17.2106029,24.7279501,1011.7,3.4,1286,76,1362
12:12:33,06/08/2025,Situwa,Cohort 0,Zambezi Plains,-17.6629267,25.1100733,951.1,3.766,513,0,513
13:28:15,06/08/2025,Kachola,Cohort 2,Njoko Plain,-16.8493517,24.1368567,961.9,4.06,0,425,425
16:42:39,06/08/2025,Kamusa,Cohort 0,Machile Plains,-17.3379065,24.9907272,939.7,4.7,3026,0,3026
17:43:18,06/08/2025,Nkuse,Cohort 1,Nkuse Harvested Fields,-17.2358267,24.7147863,983.9,4.9,323,0,323
07:14:21,06/08/2025,Kobya,Cohort 0,Harvested Field,-17.2949405,24.6440224,958.4,4.88,1486,0,1486
09:51:38,06/08/2025,Katete,Cohort 2,Katete Plain,-17.10108,24.2941508,1006.7,4.68,603,0,603
13:57:39,06/08/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.1122017,24.0653783,964.2,4.266,0,700,700
16:19:58,06/08/2025,Ibeele,Cohort 1,Ibaa,-17.0083214,24.3697085,1056.9,4.833,500,0,500
15:18:50,06/08/2025,Loanja,Cohort 1,Namalambwe,-17.2963953,24.8153962,961.1,4.486,2016,0,2016
08:01:09,06/08/2025,Mushukula,Cohort 1,Mutemwa Forest Area,-17.0392224,24.521504,1050.4,4.7,1406,0,1406
15:20:54,06/08/2025,Kapokoto,Cohort 1,Mutemwa/ Harvested Fields,-17.3913617,24.3715578,1013.8,4.95,501,0,501
16:01:21,06/08/2025,Sawmills,Cohort 1,Sawmills Mutemwa/ Harvested Fields,-17.4461386,24.3571039,973.4,5,745,0,745
05:26:15,06/08/2025,Simungoma,Cohort 1,Zambezi Plains,-17.4364741,24.6827045,939.1,5,2335,13,2348
08:17:50,06/08/2025,Katongo,Cohort 1,Zambezi River Plain,-17.4795396,24.4622541,955.1,4.325,2852,0,2852
07:03:29,07/08/2025,Tahalima,Cohort 1,Zambezi Plains,-17.4653252,24.5827899,949.5,3.309,1050,850,1900
09:14:21,07/08/2025,Silangu,Cohort 0,Loanja Plains,-17.2965501,24.7261535,964.5,4.1,450,0,450
10:34:49,07/08/2025,Kejaya,Cohort 0,Sonzo,-17.1278227,25.0000429,957.6,4.75,3011,0,3011
13:05:59,07/08/2025,Sitaba,Cohort 0,Sitaba Upland Forest,-17.2123464,24.9215419,954.7,4.8,910,0,910
13:13:16,07/08/2025,Situwa,Cohort 0,Situwa Plains,-17.610495,25.2358412,954.4,4.933,477,0,477
14:48:09,07/08/2025,Chilulu,Cohort 2,Chilulu Harvested Fields,-17.1836729,24.2231451,1049.8,4.833,339,0,339
06:30:12,08/08/2025,Kakulwani,Cohort 1,Mangonda Island,-17.4926138,24.7241104,917,3.5,300,0,300
08:06:53,08/08/2025,Libuyu_Libala_La_Fulayi,Cohort 1,Libuyu Libala,-17.3033992,24.579212,987,4.4,0,0,0
10:03:17,08/08/2025,Mutelo,Cohort 0,Simachembele,-17.161431,25.0982906,962,4.869,648,0,648
12:27:14,08/08/2025,Mbikila,Cohort 2,Mbilika Plain,-16.8172883,24.1830133,988.5,4.7,0,165,165
12:30:25,08/08/2025,Namatwi,Cohort 2,Namatwi Mutemwa,-17.3452033,24.2806487,1010.3,4.1,105,5,110
12:58:47,08/08/2025,Manyekanga,Cohort 2,Manyekanga Lisheke,-17.3796235,24.2122933,1010.4,4.7,520,0,520
13:17:58,08/08/2025,Nakatindi_Kazungula,Cohort 0,Kabuyu,-17.5370884,25.188463,940.3,4.84,549,0,549
13:31:03,08/08/2025,Nalikwanda,Cohort 2,Nalikwanda Lisheke,-17.2223361,24.1928316,1026,4.4,307,0,307
13:48:23,08/08/2025,Nakatindi_Kazungula,Cohort 0,Simalaha Plains,-17.5438923,25.1831542,934.7,4.9,659,0,659
14:06:32,08/08/2025,Mazauli,Cohort 2,Masimu,-17.3633801,24.1822367,969.9,4.26,625,0,625
14:44:31,08/08/2025,Muyabalo,Cohort 2,Muyabalo Harvested Fields,-17.1094078,24.0749826,982.2,4.816,0,608,608
14:57:29,08/08/2025,Nkusu,Cohort 2,Kazumi,-17.0388993,24.1616071,1041.6,4.8,300,0,300
09:26:18,08/08/2025,Ngambwe,Cohort 2,Sinyama,-17.2973074,24.1751977,981,4.35,552,0,552
14:27:49,08/08/2025,Lilonga,Cohort 2,Lilonga Harvested Fields,-17.3797333,24.2556141,1025.2,4.9,602,0,602
15:54:22,09/08/2025,Luampungu,Cohort 2,Nambwiya Plain,-16.6429629,24.3430362,1014,4.75,0,220,220
19:59:21,09/08/2025,Nakalonzya,Cohort 0,Nakalonzya Harvested Fields,-17.5517325,25.2688146,957.6,4.983,3000,0,3000
16:13:36,11/08/2025,Situwa,Cohort 0,Zambezi Plains,-17.6634227,25.1099584,942.3,4.9,576,189,765
10:14:48,11/08/2025,Maziba,Cohort 2,Maziba Plain,-17.0097608,24.2118121,1003,4.94,510,0,510
11:10:42,12/08/2025,Kamusa,Cohort 0,Machile Plains,-17.3282066,24.9844267,913.4,4.2,3026,0,3026
12:40:49,12/08/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.0545611,24.080632,974,4.4,0,452,452
11:32:39,12/08/2025,Mutuwapafa,Cohort 1,Loanja Plains,-17.2246907,24.6295847,992.4,4.916,800,0,800
11:31:18,13/08/2025,Lusinina,Cohort 1,Loanja Plain,-17.1793917,24.5242409,1000.3,4.35,2100,0,2100
06:34:36,13/08/2025,Ibeele,Cohort 1,Ibaa,-17.0064541,24.3645529,1056.9,4.966,500,0,500
08:00:43,13/08/2025,Mushukula,Cohort 1,Mutemwa Forest Area,-17.0368863,24.5205901,1058.1,4.788,1111,0,1111
09:53:13,13/08/2025,Kazungwe,Cohort 1,Mutemwa/ Harvested Fields,-17.1939357,24.337015,1029.8,2.587,325,0,325
12:08:41,13/08/2025,Tahalima,Cohort 1,Zambezi Plains,-17.4639235,24.5845482,925.7,3.2,1050,1000,2050
12:20:11,13/08/2025,Kapokoto,Cohort 1,Mutemwa/ Harvested Fields,-17.3702911,24.3771682,1009.6,4.933,551,0,551
13:54:38,13/08/2025,Lutaba,Cohort 1,Lutaba Mutemwa,-17.2028668,24.7317551,1016.9,3.86,1115,52,1167
14:19:04,13/08/2025,Kangubu,Cohort 1,Kangubu Harvested Fields,-17.1521516,24.7859568,845.4,5,1232,0,1232
18:10:43,13/08/2025,Katongo,Cohort 1,Zambezi River Plain,-17.4804412,24.4662993,936.2,4.95,2898,0,2898
06:51:13,13/08/2025,Lusu,Cohort 2,Lusu Plain,-17.1798785,24.1464114,982.4,4.916,306,0,306
07:35:08,13/08/2025,Kobya,Cohort 0,Harvested Field,-17.2945704,24.6402485,987.3,4.7,1486,0,1486
15:32:09,13/08/2025,Loanja,Cohort 1,Namalambwe,-17.2947741,24.8144834,965.3,4.62,2016,0,2016
17:58:06,13/08/2025,Mazaba,Cohort 2,Mazaba Harvested Fields,-17.1776197,24.2755418,1042.6,4.983,305,0,305
04:59:08,13/08/2025,Katete,Cohort 2,Katete Mutemwa,-17.1162236,24.2935457,1012,4.333,603,0,603
07:15:49,13/08/2025,Silangu,Cohort 0,Loanja Plains,-17.2998998,24.7271983,986.5,4.96,500,0,500
10:09:32,13/08/2025,Chilulu,Cohort 2,Chilulu Harvested Fields,-17.1906009,24.23023,1048.6,4.5,379,0,379
10:12:54,13/08/2025,Simungoma,Cohort 1,Zambezi Plains,-17.4485706,24.6719441,981.4,3.88,730,11,741
08:52:38,13/08/2025,Sawmills,Cohort 1,Sawmills Mutemwa/ Harvested Fields,-17.4462391,24.3536712,979.4,4.485,755,0,755
14:44:06,13/08/2025,Mushukula,Cohort 1,Mutemwa Forest Area,-17.0420038,24.5234445,1055.2,4.866,1102,0,1102
09:08:42,14/08/2025,Nakatindi_Sesheke,Cohort 2,Nakatindi(Sesheke) Harvested Fields,-17.4501445,24.3341853,982.6,4.2,455,0,455
09:42:43,14/08/2025,Manyekanga,Cohort 2,Manyekanga Lisheke,-17.3935327,24.2126016,975.3,4.983,520,0,520
10:14:49,14/08/2025,Nkuse,Cohort 1,Nkuse Harvested Fields,-17.2525306,24.7018379,991.2,4.966,323,0,323
14:25:52,14/08/2025,Kachola,Cohort 2,Njoko Plain,-16.8552083,24.144855,986,4.4,0,456,456
12:48:05,14/08/2025,Nakatindi_Kazungula,Cohort 0,,-17.4501853,24.3342344,986.9,4.8,455,0,455
14:32:54,14/08/2025,Sitaba,Cohort 0,Sitaba Upland Forest,-17.2083504,24.9198206,962.1,4.15,878,0,878
15:52:36,14/08/2025,Situwa,Cohort 0,Situwa Plains,-17.6116588,25.2344397,963,4.75,312,0,312
17:20:14,14/08/2025,Kejaya,Cohort 0,Sonzo,-17.130425,24.9999938,921.2,4.888,3011,0,3011
08:43:36,14/08/2025,Maondo,Cohort 1,Zambezi River Plains,-17.47135,24.5713324,931.6,4.775,3450,0,3450
06:10:30,15/08/2025,Kakulwani,Cohort 1,Mangonda Island,-17.4924307,24.7226243,930.8,4.675,3000,0,3000
06:21:37,15/08/2025,Nakalonzya,Cohort 0,Syetala,-17.5621067,25.2802067,979.2,4.675,3000,0,3000
08:41:09,15/08/2025,Chisu,Cohort 1,Chisu Mutemwa/ Harvested Fields,-17.2674657,24.4029876,1021.2,4.533,1012,0,1012
09:47:06,15/08/2025,Muyabalo,Cohort 2,Libala La Njoko,-17.1218917,24.0693817,964.1,4.816,0,608,608
10:08:00,15/08/2025,Nakatindi_Kazungula,Cohort 0,Kabuyu,-17.5357754,25.1883001,931.6,4.95,869,0,869
11:47:06,15/08/2025,Nakatindi_Kazungula,Cohort 0,Simalaha Plains,-17.5440199,25.1820273,945.1,4.166,569,0,569
14:30:05,15/08/2025,Namatwi,Cohort 2,Setako,-17.3219933,24.2796067,1020.1,4.766,280,0,280
14:33:51,15/08/2025,Mazauli,Cohort 2,Masimu,-17.3699748,24.189667,963.3,4.933,625,0,625
15:14:56,15/08/2025,Mbikila,Cohort 2,Mbilika Plain,-16.8271636,24.1802325,994.2,4.666,0,150,150
15:18:09,15/08/2025,Nalikwanda,Cohort 2,Nalikwanda Lisheke,-17.2279862,24.1712835,1008.4,4.4,307,0,307
15:18:12,15/08/2025,Mutelo,Cohort 0,Simachembele,-17.1633413,25.0961141,937.9,4.966,3420,0,3420
15:56:46,15/08/2025,Ngambwe,Cohort 2,Sinyama,-17.2995377,24.1779524,979.8,5,550,0,550
10:42:50,15/08/2025,Luampungu,Cohort 2,Kayanza,-16.7359667,24.2450167,1006.2,4.4,0,412,412
15:42:21,15/08/2025,Lilonga,Cohort 2,Lilonga Harvested Fields,-17.352123,24.2825889,1047.1,3.9,600,0,600
17:42:26,15/08/2025,Nkusu,Cohort 2,Kazumi,-17.0368062,24.160956,1036.1,4.95,300,0,300
06:07:11,16/08/2025,Libuyu_Libala_La_Fulayi,Cohort 1,Libuyu Harvested Fields,-17.2949304,24.5514828,997.6,4.966,199,0,199
08:19:57,19/08/2025,Situwa,Cohort 0,Situwa Plains,-17.61262,25.2338783,957.9,4.666,980,0,980
15:25:02,19/08/2025,Maziba,Cohort 2,Maziba Plain,-17.0103824,24.2169893,1026.1,4.666,510,0,510
16:14:35,19/08/2025,Nakatindi_Kazungula,Cohort 0,Kabuyu,-17.5318855,25.1912174,942.6,4.966,698,0,698
16:11:51,19/08/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.0595248,24.070976,937.8,4.525,0,185,185
08:02:46,19/08/2025,Mutuwapafa,Cohort 1,Loanja Plains,-17.2293598,24.6297856,952.5,3.642,1000,0,1000
08:22:16,20/08/2025,Lusinina,Cohort 1,Loanja Plain,-17.175966,24.5236721,993.2,4.9,2080,0,2080
10:05:14,20/08/2025,Kangubu,Cohort 1,Kangubu Harvested Fields,-17.1485505,24.7880382,986.6,4.657,1410,0,1410
11:07:16,20/08/2025,Mushukula,Cohort 1,Mutemwa Forest Area,-17.0365514,24.5180584,1046.5,4.916,1110,0,1110
13:19:54,20/08/2025,Kapokoto,Cohort 1,Mutemwa/ Harvested Fields,-17.3709944,24.3770517,980.9,4.7,455,0,455
13:25:03,20/08/2025,Kazungwe,Cohort 1,Mutemwa/ Harvested Fields,-17.1944217,24.33718,1019.6,4.96,236,0,236
13:43:44,20/08/2025,Namatwi,Cohort 2,Setako,-17.3209073,24.2794655,1026.2,4.816,345,0,345
17:52:34,20/08/2025,Luampungu,Cohort 2,Libala La Samusale,-16.7565775,24.2273426,994.3,4.6,0,360,360
16:09:38,20/08/2025,Ibeele,Cohort 1,Ibeele,-17.0385628,24.3898457,1070.8,4.8,500,0,500
06:28:48,20/08/2025,Kobya,Cohort 0,Masese,-17.2928867,24.6390017,996.3,4.966,1486,0,1486
11:11:01,20/08/2025,Lutaba,Cohort 1,Lutaba Mutemwa,-17.2028636,24.7318638,1009,3.9,1272,60,1332
14:47:09,20/08/2025,Silangu,Cohort 0,Loanja Plains,-17.3012258,24.7293908,923.2,4.966,500,0,500
11:56:02,20/08/2025,Loanja,Cohort 1,Namalambwe,-17.2931431,24.8136105,962.7,3.3,1834,0,1834
12:42:19,20/08/2025,Simungoma,Cohort 1,Zambezi Plains,-17.4858868,24.6598212,935.5,4.516,2360,12,2372
06:48:36,20/08/2025,Sawmills,Cohort 1,Sawmills Mutemwa/ Harvested Fields,-17.4452491,24.3520647,968,5,712,0,712
06:37:15,21/08/2025,Nakatindi_Sesheke,Cohort 2,Nakatindi(Sesheke) Harvested Fields,-17.4498822,24.3362308,979.5,2.794,540,0,540
07:24:04,21/08/2025,Katongo,Cohort 1,Zambezi River Plain,-17.481081,24.4725262,950.7,4.95,2901,0,2901
08:01:22,21/08/2025,Chilulu,Cohort 2,Chilulu Harvested Fields,-17.1783802,24.2403762,1040.7,4.425,381,0,381
11:13:51,21/08/2025,Nkuse,Cohort 1,Nkuse Harvested Fields,-17.2415707,24.7120262,994.5,3.4,325,0,325
12:22:35,21/08/2025,Katete,Cohort 2,Katete Mutemwa,-17.1157626,24.295153,1011.8,3.766,610,0,610
14:46:24,21/08/2025,Maondo,Cohort 1,Zambezi River Plains,-17.4700131,24.5668862,955.4,4.06,3420,0,3420
19:02:53,21/08/2025,Sitaba,Cohort 0,Sitaba Upland Forest,-17.2262303,24.9161252,950.6,4.7,865,0,865
05:26:18,21/08/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.0968903,24.0654883,954.5,4.9,0,123,123
10:47:21,21/08/2025,Tahalima,Cohort 1,Zambezi Plains,-17.479108,24.5908019,957.7,4.88,1100,850,1950
12:09:06,21/08/2025,Lusu,Cohort 2,Lusu Plain,-17.1792133,24.1487112,979,4.68,297,0,297
07:21:59,22/08/2025,Libuyu_Libala_La_Fulayi,Cohort 1,Libuyu Mutemwa,-17.300934,24.5645252,976.9,4.266,110,0,110
07:27:17,22/08/2025,Muyabalo,Cohort 2,Libala La Njoko,-17.09665,24.0741617,967.5,4.833,0,608,608
07:52:44,22/08/2025,Nkusu,Cohort 2,Kazumi,-17.0365613,24.1598028,1041.1,4.486,300,0,300
08:34:16,22/08/2025,Kamusa,Cohort 0,Machile Plains,-17.3256182,24.9918717,968.589,4.7,3026,0,3026
09:28:28,22/08/2025,Kakulwani,Cohort 1,Mangonda Island,-17.4934499,24.724865,958.2,4.95,3000,0,3000
10:02:22,22/08/2025,Mazaba,Cohort 2,Mazaba Harvested Fields,-17.1791104,24.275175,1040.1,5,215,0,215
11:26:13,22/08/2025,Kachola,Cohort 2,Njoko Plain,-16.84819,24.1385917,993.6,5,0,456,456
13:00:07,22/08/2025,Kejaya,Cohort 0,Sonzo,-17.1317273,25.0195206,947.9,4.325,3011,0,3011
14:38:57,22/08/2025,Mazauli,Cohort 2,Masimu,-17.3641979,24.1966445,1018.5,3.309,625,0,625
15:07:44,22/08/2025,Ngambwe,Cohort 2,Sinyama,-17.3004057,24.1809401,958.1,4.1,550,0,550
15:56:24,22/08/2025,Mbikila,Cohort 2,Mbilika Harvested Fields,-16.8277883,24.17405,992.7,4.75,0,160,160
23:53:48,22/08/2025,Manyekanga,Cohort 2,Manyekanga Lisheke,-17.395427,24.2116342,1002.1,4.8,520,0,520
06:44:15,22/08/2025,Nalikwanda,Cohort 2,Nalikwanda Lisheke,-17.2297152,24.1657365,1023.5,4.933,307,0,307
08:57:10,22/08/2025,Mutelo,Cohort 0,Simachembele,-17.1708842,25.1033522,989,4.833,3415,0,3415
17:27:06,22/08/2025,Lilonga,Cohort 2,Lilonga Harvested Fields,-17.4666779,24.254248,932.2,3.5,602,0,602
17:20:52,23/08/2025,Nakalonzya,Cohort 0,Nakalonzya Harvested Fields,-17.557091,25.2683201,950.6,4.4,2950,0,2950
21:29:27,24/08/2025,Chisu,Cohort 1,Chisu Mutemwa/ Harvested Fields,-17.2676464,24.4036887,1005.9,4.869,1012,0,1012
07:18:44,25/08/2025,Lusu,Cohort 2,Lusu Plain,-17.1754444,24.1620799,985.5,4.7,300,0,300
09:53:33,25/08/2025,Mutuwapafa,Cohort 1,Loanja Plains,-17.2371417,24.6295233,993.6,4.1,1500,0,1500
07:38:22,25/08/2025,Katongo,Cohort 1,Zambezi River Plain,-17.4854183,24.4793267,920.1,4.7,2912,0,2912
06:48:36,26/08/2025,Situwa,Cohort 0,Situwa Plains,-17.6137881,25.232895,953.7,4.84,570,0,570
08:17:28,26/08/2025,Njoko_Malomo,Cohort 2,Libala La Njoko,-17.1152526,24.0569835,978.4,4.4,0,106,106
09:59:41,26/08/2025,Lusinina,Cohort 1,Loanja Plain,-17.1729744,24.5230513,1010.5,4.9,2081,0,2081
05:24:18,27/08/2025,Chisu,Cohort 1,Chisu Mutemwa/ Harvested Fields,-17.2668787,24.4055623,994.6,4.26,1012,0,1012
